hgnc_symbol,chromosome
ENSG00000308863,13
ENSG00000303575,13
ENSG00000302474,13
RNU6-63P,13
LNX2,13
POLR1D,13
ENSG00000273552,13
NPM1P4,13
GSX1,13
PLUT,13
RNU6-73P,13
ENSG00000305912,13
PDX1,13
ENSG00000298037,13
ATP5F1EP2,13
ENSG00000308359,13
LINC00543,13
ENSG00000310321,13
CDX2,13
URAD,13
RN7SL272P,13
FLT3,13
ENSG00000301937,13
KATNBL1P1,13
CHCHD2P8,13
PAN3-AS1,13
PAN3,13
EEF1A1P3,13
RNU6-82P,13
ENSG00000299115,13
FLT1,13
ENSG00000307511,13
ENSG00000298851,13
ENSG00000279393,13
ENSG00000296475,13
ENSG00000296459,13
ENSG00000293993,13
ENSG00000289569,13
EIF4A1P7,13
ENSG00000302105,13
Y_RNA,13
POMP,13
SLC46A3,13
RNU6-53P,13
ENSG00000293906,13
CYP51A1P2,13
ENSG00000277227,13
POM121L13P,13
ENSG00000305421,13
MTUS2,13
MTUS2-AS2,13
GAPDHP69,13
ENSG00000270680,13
ENSG00000305931,13
MTUS2-AS1,13
SLC7A1,13
ENSG00000306247,13
ENSG00000295213,13
UBL3,13
Metazoa_SRP,13
TIMM8BP1,13
LINC00297,13
LINC00572,13
LINC00544,13
ENSG00000301304,13
ENSG00000294728,13
ENSG00000266505,13
LINC00365,13
LINC00384,13
LINC00385,13
ENSG00000279499,13
KATNAL1,13
ENSG00000309792,13
RNU6-64P,13
PRDX2P1,13
LINC00427,13
LINC00426,13
ENSG00000279149,13
ENSG00000285773,13
ENSG00000289302,13
LINC01058,13
UBE2L5,13
ENSG00000285840,13
HMGB1,13
RBM22P2,13
MFAP1P1,13
PTPN2P2,13
ENSG00000306573,13
USPL1,13
Metazoa_SRP,13
ALOX5AP,13
LINC00398,13
ENSG00000304203,13
ENSG00000304277,13
TEX26-AS1,13
MEDAG,13
TEX26,13
ENSG00000238185,13
ENSG00000304148,13
ENSG00000304093,13
LINC01066,13
ENSG00000286286,13
WDR95P,13
ENSG00000304222,13
HSPH1,13
ENSG00000295391,13
ENSG00000295403,13
ENSG00000295423,13
B3GLCT,13
ANKRD26P4,13
ENSG00000290234,13
ENSG00000307946,13
ENSG00000278305,13
ENSG00000277319,13
ENSG00000299724,13
RXFP2,13
ENSG00000289381,13
ENSG00000287904,13
FRY,13
ENSG00000294130,13
EEF1DP3,13
ENSG00000279314,13
ENSG00000289617,13
Metazoa_SRP,13
FRY-AS1,13
ENSG00000302448,13
ZAR1L,13
BRCA2,13
IFIT1P1,13
N4BP2L1,13
ENSG00000212293,13
ENSG00000270008,13
ENSG00000302030,13
N4BP2L2,13
ATP8A2P2,13
N4BP2L2-IT2,13
ENSG00000298332,13
PDS5B,13
RNY1P4,13
ENSG00000277151,13
LINC00423,13
TOMM22P3,13
ENSG00000308044,13
KL,13
STARD13,13
STARD13-IT1,13
STARD13-AS,13
ENSG00000287274,13
ENSG00000303577,13
LINC02344,13
ENSG00000285621,13
ENSG00000277386,13
ENSG00000230490,13
ENSG00000295685,13
ENSG00000295618,13
ENSG00000234535,13
ENSG00000232986,13
ENSG00000295661,13
ENSG00000288767,13
ENSG00000295634,13
ENSG00000295576,13
ENSG00000286779,13
RFC3,13
RNU5A-4P,13
ENSG00000276672,13
ENSG00000297399,13
ENSG00000297413,13
ENSG00000280431,13
VDAC1P12,13
ENSG00000199196,13
ENSG00000298007,13
ENSG00000306322,13
ENSG00000308439,13
ENSG00000278477,13
LINC02343,13
LINC00457,13
ENSG00000271901,13
GAMTP2,13
ENSG00000308211,13
ENSG00000302924,13
Metazoa_SRP,13
ENSG00000261728,13
NBEA,13
SCAND3P1,13
PHB1P13,13
ENSG00000299334,13
MAB21L1,13
ENSG00000287650,13
ENSG00000302435,13
LINC00445,13
ENSG00000310293,13
DCLK1,13
ENSG00000298745,13
ENSG00000306415,13
ENSG00000309999,13
SOHLH2,13
CCDC169-SOHLH2,13
CCDC169,13
RNU6-71P,13
SPART,13
SPART-AS1,13
ENSG00000306480,13
CCNA1,13
ENSG00000303000,13
H2ACP1,13
SERTM1,13
ENSG00000294782,13
ENSG00000293145,13
GAPDHP34,13
TCEAL4P1,13
ENSG00000300631,13
ARL2BPP3,13
NDE1P2,13
ENSG00000309469,13
RFXAP,13
SMAD9,13
SMAD9-IT1,13
LAMTOR3P1,13
RPL29P28,13
EIF4A1P5,13
ALG5,13
EXOSC8,13
SUPT20H,13
ENSG00000307674,13
CSNK1A1L,13
ENSG00000274549,13
ENSG00000279511,13
ENSG00000307651,13
RN7SKP1,13
RPS12P24,13
LINC01048,13
LINC00547,13
POSTN,13
ENSG00000297050,13
TRPC4,13
RNA5SP26,13
ENSG00000287477,13
ENSG00000309047,13
LINC02334,13
HSPD1P9,13
LINC00571,13
UFM1,13
ENSG00000279025,13
ENSG00000309212,13
LINC00437,13
LINC00366,13
PRDX3P3,13
FREM2,13
RNU6-56P,13
FREM2-AS1,13
ENSG00000294617,13
PLA2G12AP2,13
ANKRD26P2,13
STOML3,13
PROSER1,13
NHLRC3,13
ENSG00000273507,13
NXT1P1,13
LHFPL6,13
ENSG00000309465,13
ENSG00000298914,13
ENSG00000298882,13
ENSG00000298898,13
ENSG00000293701,13
COG6,13
MIR4305,13
RNY4P14,13
CDKN2AIPNLP3,13
ENSG00000309171,13
ENSG00000308892,13
ENSG00000298428,13
AZU1P1,13
SNORD116,13
ENSG00000298443,13
ENSG00000308901,13
ENSG00000308917,13
ENSG00000297110,13
ENSG00000306446,13
LINC00598,13
ENSG00000294971,13
ENSG00000294989,13
LINC00332,13
ENSG00000294492,13
RPL17P51,13
RNY3P9,13
ENSG00000301932,13
ENSG00000301953,13
ENSG00000301970,13
RN7SKP2,13
ENSG00000288542,13
ENSG00000308612,13
FOXO1,13
RLIMP1,13
ENSG00000309452,13
MIR320D1,13
MRPS31,13
Metazoa_SRP,13
SLC25A15,13
SUGT1P3,13
MIR621,13
TPTE2P5,13
CYCSP34,13
SUGT1P3,13
ELF1,13
RGS17P1,13
WBP4,13
MIR3168,13
RN7SL597P,13
KBTBD6,13
KBTBD6-DT,13
CALM2P3,13
KBTBD7,13
MORF4L1P4,13
MTRF1,13
ENSG00000277662,13
RAC1P3,13
NAA16,13
RNU6-57P,13
TUBBP2,13
OR7E36P,13
ENSG00000294583,13
OR7E155P,13
OR7E37P,13
RGCC,13
ENSG00000288600,13
ENSG00000309637,13
ENSG00000288598,13
ENSG00000309623,13
VWA8,13
MIR5006,13
RN7SL515P,13
RNU6-74P,13
KARS1P1,13
VWA8-AS1,13
ENSG00000294033,13
RPS28P8,13
ENSG00000294074,13
DGKH,13
ENSG00000231530,13
MAPK6P3,13
CHCHD2P11,13
FHP1,13
AKAP11,13
LINC02341,13
FABP3P2,13
TNFSF11,13
ENSG00000304062,13
ENSG00000304076,13
ENSG00000304100,13
FAM216B,13
ENSG00000307434,13
LINC01050,13
LINC00428,13
EPSTI1,13
ENSG00000298184,13
ENSG00000298154,13
ZDHHC4P1,13
ENSG00000298199,13
DNAJC15,13
ENSG00000298172,13
LINC00400,13
ENSG00000276569,13
ENSG00000304418,13
ENOX1,13
RPL36P19,13
ENOX1-AS2,13
ENOX1-AS1,13
ENSG00000287842,13
ENSG00000287029,13
ENSG00000270522,13
CCDC122,13
ENSG00000274001,13
LACC1,13
ENSG00000281883,13
ENSG00000280060,13
NRAD1,13
DGKZP1,13
ENSG00000300500,13
LINC00390,13
SMIM2-AS1,13
ENSG00000299335,13
MIR8079,13
LINC02938,13
ENSG00000298653,13
ENSG00000298694,13
ENSG00000298614,13
ENSG00000298636,13
ENSG00000289852,13
ENSG00000309535,13
ENSG00000277831,13
SERP2,13
TUSC8,13
TSC22D1,13
ENSG00000280357,13
ENSG00000294712,13
ENSG00000293354,13
ENSG00000225727,13
TSC22D1-AS1,13
SMARCE1P5,13
ENSG00000276527,13
ENSG00000298330,13
LINC00330,13
ENSG00000307129,13
ENSG00000307152,13
ENSG00000304924,13
ENSG00000298544,13
ENSG00000298559,13
NUFIP1,13
ENSG00000223732,13
GPALPP1,13
RN7SL49P,13
ENSG00000293839,13
RN7SKP3,13
GTF2F2,13
RN7SKP4,13
ENSG00000277358,13
KCTD4,13
ENSG00000307003,13
ENSG00000270381,13
ENSG00000273149,13
TPT1,13
SNORA31B,13
SNORA31,13
TPT1-AS1,13
ENSG00000228886,13
ENSG00000307020,13
RCN1P2,13
SLC25A30,13
SLC25A30-AS1,13
PPIAP25,13
COG3,13
ERICH6B,13
RNA5SP27,13
TIMM9P3,13
COX4I1P2,13
LINC01055,13
AKR1B1P4,13
CBY2,13
Metazoa_SRP,13
SIAH3,13
ENSG00000299862,13
ZC3H13,13
CPB2-AS1,13
CPB2,13
LCP1,13
RN7SL288P,13
ENSG00000310139,13
LRRC63,13
RN7SKP5,13
ABITRAMP1,13
LINC00563,13
ENSG00000287863,13
ENSG00000307525,13
RUBCNL,13
RNU2-6P,13
ENSG00000307466,13
RNU6-68P,13
ENSG00000277228,13
PPP1R2P4,13
LINC01198,13
ENSG00000290704,13
ENSG00000285576,13
OR7E101P,13
COX17P1,13
FKBP1AP3,13
LRCH1,13
ENSG00000278462,13
ESD,13
ENSG00000302073,13
HTR2A,13
HTR2A-AS1,13
ENSG00000301465,13
ENSG00000297874,13
ENSG00000297897,13
GNG5P5,13
ENSG00000309411,13
RN7SL700P,13
ENSG00000301084,13
ENSG00000299661,13
SUCLA2,13
NAP1L4P3,13
ENSG00000302109,13
RPL27AP8,13
ENSG00000302077,13
ENSG00000302093,13
ENSG00000228573,13
ENSG00000308958,13
LINC00562,13
ENSG00000287456,13
SUCLA2-AS1,13
NUDT15,13
ENSG00000276968,13
MED4,13
MED4-AS1,13
ENSG00000309815,13
POLR2KP2,13
ENSG00000309865,13
ENSG00000309914,13
ENSG00000309832,13
ITM2B,13
RB1-DT,13
RB1,13
PPP1R26P1,13
PCNPP5,13
ENSG00000277684,13
LPAR6,13
Metazoa_SRP,13
ENSG00000298822,13
RCBTB2,13
ENSG00000287599,13
ENSG00000274929,13
ENSG00000289900,13
LINC01077,13
LINC00462,13
CYSLTR2,13
ENSG00000306361,13
ENSG00000306347,13
PSME2P2,13
ENSG00000301102,13
ENSG00000275202,13
ENSG00000299179,13
FNDC3A,13
RNU6-60P,13
RAD17P2,13
RNY3P2,13
ENSG00000288743,13
COX7CP1,13
OGFOD1P1,13
MLNR,13
ENSG00000274351,13
CDADC1,13
CAB39L,13
ENSG00000297916,13
SETDB2,13
SNRPGP14,13
PHF11,13
RCBTB1,13
ENSG00000306783,13
ENSG00000176882,13
ARL11,13
ENSG00000306766,13
EBPL,13
KPNA3,13
ENSG00000276436,13
ENSG00000307730,13
RNY4P30,13
CTAGE10P,13
RNY4P9,13
SPRYD7,13
ENSG00000295839,13
DLEU2,13
TRIM13,13
MIR3613,13
KCNRG,13
ENSG00000277913,13
ENSG00000277066,13
MIR16-1,13
MIR15A,13
ENSG00000274878,13
ENSG00000273612,13
ENSG00000277752,13
DLEU1,13
ENSG00000275559,13
ENSG00000276089,13
RPL18P10,13
ENSG00000273541,13
ENSG00000295871,13
ENSG00000274270,13
ENSG00000309547,13
ST13P4,13
ST13P4,13
ENSG00000286191,13
RPL34P26,13
DLEU7,13
RNA5SP28,13
RNASEH2B-AS1,13
RNASEH2B,13
GUCY1B2,13
GUCY1B2,13
RNA5SP29,13
C13orf42,13
RPL5P31,13
ENSG00000289894,13
ENSG00000307205,13
PRELID3BP2,13
ENSG00000304676,13
FAM124A,13
ENSG00000296685,13
ENSG00000299690,13
SERPINE3,13
MIR5693,13
INTS6,13
INTS6-AS1,13
RPS4XP16,13
RN7SL320P,13
SNRPGP11,13
MIR4703,13
RNU6-65P,13
WDFY2,13
RNY1P6,13
RN7SL413P,13
ATP5PBP1,13
ENSG00000295692,13
ENSG00000285444,13
DHRS12,13
ENSG00000231856,13
TMEM272,13
ENSG00000300733,13
CCDC70,13
CTAGE3P,13
ENSG00000279677,13
ATP7B,13
FABP5P2,13
ENSG00000309371,13
ALG11,13
UTP14C,13
NEK5,13
ENSG00000273523,13
NEK3,13
ENSG00000300723,13
MRPS31P5,13
ENSG00000217576,13
THSD1P1,13
ENSG00000285323,13
MRPS31P5,13
ENSG00000290490,13
TPTE2P2,13
LINC02333,13
THSD1,13
RNY4P24,13
ENSG00000302607,13
VPS36,13
CKAP2-DT,13
CKAP2,13
LINC00345,13
ENSG00000290855,13
ENSG00000280296,13
TPTE2P3,13
ENSG00000291255,13
ENSG00000273784,13
MRPS31P4,13
HNRNPA1L2,13
SUGT1-DT,13
SUGT1,13
CNMD,13
ENSG00000305264,13
MIR759,13
PPIAP26,13
PCDH8,13
ENSG00000305365,13
ENSG00000305311,13
ENSG00000305345,13
ENSG00000305329,13
OLFM4,13
ENSG00000305297,13
LINC01065,13
ENSG00000309001,13
ENSG00000279325,13
PCDH8P1,13
ENSG00000293073,13
ENSG00000287722,13
ENSG00000309013,13
RN7SL618P,13
ENSG00000287247,13
ENSG00000273919,13
ENSG00000288768,13
ZNF646P1,13
ENSG00000297556,13
LINC00558,13
LINC00458,13
ENSG00000271652,13
ENSG00000294129,13
MIR1297,13
RPL13AP25,13
ENSG00000297549,13
ENSG00000287460,13
ENSG00000277047,13
ENSG00000286537,13
LINC02335,13
ENSG00000275071,13
MIR5007,13
ENSG00000301326,13
ENSG00000274090,13
ENSG00000309982,13
ENSG00000309963,13
HNF4GP1,13
ENSG00000286709,13
SPATA2P1,13
ENSG00000310244,13
ENSG00000308976,13
RN7SKP6,13
ENSG00000308884,13
ENSG00000289475,13
PRR20A,13
PRR20C,13
PRR20B,13
PRR20D,13
PRR20E,13
PRR20FP,13
ENSG00000297709,13
MTCO2P3,13
ENSG00000305655,13
SLC25A5P4,13
RPL31P53,13
ENSG00000309440,13
ENSG00000288765,13
PCDH17,13
ENSG00000278722,13
ENSG00000307112,13
RNA5SP30,13
LINC02338,13
LINC00374,13
ENSG00000302133,13
ENSG00000276208,13
ENSG00000295740,13
RNY4P29,13
CTAGE16P,13
ENSG00000299672,13
ENSG00000295995,13
ENSG00000297914,13
DNAJA1P1,13
HMGN2P39,13
POLR3KP1,13
ENSG00000301515,13
ENSG00000295680,13
ENSG00000288015,13
ENSG00000307835,13
RPP40P2,13
ENSG00000307853,13
ENSG00000293794,13
RNU7-88P,13
ENSG00000304987,13
ENSG00000296807,13
ENSG00000307345,13
ENSG00000294976,13
DIAPH3,13
DIAPH3-AS1,13
RN7SL375P,13
DIAPH3-AS2,13
ENSG00000301913,13
RNY4P28,13
LINC00434,13
TARDBPP2,13
ENSG00000277549,13
ENSG00000298057,13
TDRD3,13
ENSG00000298072,13
ENSG00000298088,13
RNA5SP31,13
LINC00378,13
EIF4A1P6,13
ENSG00000279657,13
RNY3P5,13
LINC01442,13
ENSG00000309859,13
ENSG00000294291,13
MIR3169,13
PCDH20,13
ENSG00000197991,13
ENSG00000295938,13
LINC02339,13
ENSG00000305280,13
RAC1P8,13
ENSG00000270856,13
LINC00358,13
ENSG00000303156,13
LINC01075,13
LINC01074,13
LINC00459,13
RPL32P28,13
ENSG00000276586,13
SQSTM1P1,13
ENSG00000286469,13
ENSG00000297468,13
ENSG00000295243,13
LINC00448,13
ENSG00000295271,13
ENSG00000273550,13
LINC00376,13
ENSG00000287996,13
ENSG00000300663,13
LINC00395,13
ENSG00000290963,13
ENSG00000285764,13
OR7E156P,13
ENSG00000237378,13
ENSG00000296525,13
RNU6-81P,13
PPP1R2P10,13
ENSG00000287128,13
ENSG00000290964,13
ENSG00000285566,13
OR7E104P,13
ENSG00000310090,13
LINC00355,13
NFYAP1,13
ENSG00000303018,13
ENSG00000305188,13
ENSG00000302662,13
ENSG00000296422,13
ENSG00000309566,13
ENSG00000304214,13
LGMNP1,13
STARP1,13
HNRNPA3P5,13
ENSG00000300318,13
LINC01052,13
ENSG00000286395,13
MIR548X2,13
ENSG00000307742,13
MIR4704,13
ENSG00000308911,13
TRIM60P19,13
PCDH9,13
PCDH9-AS1,13
ENSG00000306909,13
RNU7-87P,13
PCDH9-AS2,13
PCDH9-AS3,13
ENSG00000285588,13
ENSG00000294632,13
RPSAP53,13
ENSG00000308104,13
LINC00364,13
ENSG00000287876,13
ENSG00000298846,13
ENSG00000296309,13
BCRP9,13
ENSG00000300912,13
NPM1P22,13
ENSG00000302725,13
OR7E111P,13
ENSG00000302745,13
OR7E33P,13
ENSG00000286820,13
ENSG00000296641,13
ELL2P3,13
HNRNPA1P18,13
RPL37P21,13
RPS3AP52,13
RPL12P34,13
RN7SL761P,13
LINC00550,13
LINC02342,13
ENSG00000305618,13
ZDHHC20P4,13
SNRPFP3,13
ENSG00000300295,13
LINC00383,13
SRSF1P1,13
ENSG00000296278,13
KLHL1,13
RNY3P10,13
PSMC1P13,13
ATXN8OS,13
ATXN8,13
RNU6-54P,13
ENSG00000276841,13
ENSG00000306305,13
MTCL1P1,13
LINC00348,13
RABEPKP1,13
DACH1,13
H3P36,13
RPL21P109,13
ENSG00000294555,13
RPL35AP31,13
ENSG00000293895,13
RPS10P21,13
ENSG00000212377,13
RPL18AP17,13
ENSG00000251715,13
ENSG00000302954,13
ENSG00000278113,13
ENSG00000199282,13
ENSG00000304052,13
RPL21P110,13
RNU6-80P,13
MZT1,13
BORA,13
DIS3,13
PIBF1,13
RNU6-79P,13
PSMD10P3,13
KLF5,13
FABP5P1,13
RNU6-66P,13
RNU4-10P,13
RNY1P8,13
ENSG00000298494,13
ENSG00000301480,13
ENSG00000279754,13
MARK2P12,13
LINC00393,13
ENSG00000303248,13
LINC00392,13
ENSG00000303224,13
ENSG00000303270,13
KLF12,13
ENSG00000280348,13
ENSG00000279463,13
ENSG00000296479,13
LINC00402,13
ENSG00000289644,13
RNY1P5,13
RPL21P108,13
ENSG00000177596,13
ENSG00000298242,13
ENSG00000307743,13
LINC00347,13
ENSG00000306024,13
ENSG00000306332,13
RIOK3P1,13
ENSG00000304938,13
ENSG00000304923,13
RNU6-38P,13
ENSG00000302844,13
SSR1P2,13
CTAGE11P,13
LINC01078,13
TBC1D4,13
ENSG00000225203,13
ENSG00000297284,13
COMMD6,13
UCHL3,13
ENSG00000261553,13
LMO7-AS1,13
LMO7,13
ENSG00000228444,13
FAM204CP,13
ENSG00000296142,13
LMO7DN,13
ENSG00000309105,13
LINC00561,13
LINC01034,13
RN7SL571P,13
ENSG00000298166,13
ENSG00000295363,13
ENSG00000285572,13
ENSG00000287018,13
ENSG00000303060,13
ENSG00000301641,13
ENSG00000284809,13
KCTD12,13
ENSG00000297226,13
ENSG00000278727,13
BTF3P11,13
ENSG00000307967,13
ACOD1,13
RPL7P44,13
DHX9P1,13
CLN5,13
ENSG00000283208,13
FBXL3,13
MYCBP2-AS1,13
ENSG00000274898,13
MYCBP2,13
MYCBP2-AS2,13
ENSG00000304645,13
ENSG00000288716,13
ENSG00000285714,13
ENSG00000302049,13
ENSG00000302081,13
ENSG00000301232,13
SCEL,13
ENSG00000287270,13
SCEL-AS1,13
RNY3P7,13
SPTLC1P5,13
ENSG00000285746,13
SLAIN1,13
MIR3665,13
ENSG00000307147,13
ENSG00000294543,13
EDNRB-AS1,13
EDNRB,13
OBI1-AS1,13
ENSG00000233379,13
RN7SL810P,13
LINC01069,13
LINC00446,13
ENSG00000235625,13
SRGNP1,13
RNY3P3,13
ENSG00000305909,13
RPL31P54,13
ELOCP23,13
ENSG00000296474,13
ENSG00000271776,13
POU4F1,13
OBI1,13
ENSG00000296519,13
ENSG00000307740,13
RPL21P111,13
LINC00331,13
ENSG00000296541,13
HSPD1P8,13
CCT5P2,13
ENSG00000294266,13
NIPA2P5,13
BCAS2P3,13
RBM26,13
RNA5SP33,13
RBM26-AS1,13
NDFIP2-AS1,13
NDFIP2,13
LINC01068,13
ENSG00000285902,13
ENSG00000305628,13
ENSG00000310363,13
LINC01038,13
ENSG00000301598,13
LINC00382,13
ENSG00000297365,13
ENSG00000284196,13
LINC01080,13
ENSG00000285684,13
ENSG00000306819,13
ENSG00000306860,13
SPRY2,13
ENSG00000306839,13
ENSG00000306878,13
RNU6-61P,13
ENSG00000304929,13
ENSG00000298571,13
HNRNPA1P31,13
ENSG00000286746,13
PWWP2AP1,13
ARF4P4,13
LINC00377,13
DPPA3P3,13
ENSG00000295193,13
LINC00564,13
ENSG00000300238,13
ENSG00000229309,13
RNU6-77P,13
HIGD1AP2,13
ENSG00000301949,13
ENSG00000306348,13
ENSG00000293057,13
PTMAP5,13
ENSG00000303705,13
ENSG00000286385,13
GYG1P2,13
ENSG00000270400,13
RNU6-67P,13
ENSG00000286446,13
SLITRK1,13
ENSG00000285680,13
ENSG00000296049,13
VENTXP2,13
ENSG00000296066,13
ENSG00000305968,13
ENSG00000286284,13
UBE2D3P4,13
ENSG00000285742,13
ENSG00000296157,13
ENSG00000288016,13
MTND4P1,13
MTND5P3,13
LINC00333,13
ENSG00000288038,13
LINC00375,13
ENSG00000294312,13
ENSG00000294162,13
LINC00351,13
ENSG00000301785,13
ENSG00000299208,13
ENSG00000285834,13
SLITRK6,13
ENSG00000278580,13
MOB1AP1,13
ENSG00000232252,13
ENSG00000283371,13
DDX6P2,13
ENSG00000299323,13
ENSG00000287880,13
TXNL1P1,13
ENSG00000294016,13
ENSG00000294000,13
LINC00430,13
ENSG00000307817,13
UBBP5,13
ENSG00000285699,13
LIN28AP2,13
MIR4500HG,13
MIR4500,13
SLITRK5,13
ENSG00000297973,13
LINC00397,13
ENSG00000277640,13
ENSG00000272046,13
ENSG00000294096,13
ENSG00000305203,13
ENSG00000299657,13
TET1P1,13
ENSG00000304917,13
LINC00373,13
RPL29P29,13
ENSG00000297450,13
ENSG00000285811,13
LINC00433,13
ENSG00000286422,13
ENSG00000283130,13
GRPEL2P1,13
ENSG00000288552,13
LINC00440,13
LINC01047,13
TRIM60P13,13
SP3P,13
LINC02336,13
LINC01040,13
LINC00353,13
ENSG00000294764,13
RPL7L1P1,13
ENSG00000200733,13
ENSG00000308156,13
PEX12P1,13
LINC00559,13
ENSG00000309114,13
RNA5SP34,13
FAR1P1,13
ENSG00000309133,13
KRT18P27,13
MIR622,13
ENSG00000302433,13
ENSG00000306493,13
LINC01049,13
ENSG00000296712,13
ENSG00000296729,13
ENSG00000296744,13
RNU6-75P,13
ENSG00000299383,13
LINC00410,13
ENSG00000302815,13
BRK1P2,13
LINC00380,13
ENSG00000303149,13
LINC00379,13
ENSG00000309877,13
ENSG00000309894,13
PPIAP23,13
MIR17HG,13
MIR17,13
MIR18A,13
MIR19A,13
MIR20A,13
MIR19B1,13
MIR92A1,13
ENSG00000292285,13
GPC5,13
ENSG00000282864,13
ENSG00000282997,13
RNU4ATAC3P,13
FABP5P4,13
ENSG00000303246,13
ENSG00000282865,13
GPC5-AS2,13
ENSG00000283097,13
GPC5-IT1,13
MIR548AS,13
ENSG00000287159,13
ENSG00000282993,13
GPC5-AS1,13
LINC00363,13
ENSG00000288001,13
ENSG00000302670,13
ENSG00000302693,13
ENSG00000278177,13
GPC6,13
ENSG00000286843,13
HNRNPA1P29,13
GPC6-AS2,13
RNA5SP35,13
ENSG00000307427,13
GPC6-AS1,13
ENSG00000289204,13
ENSG00000294700,13
DCT,13
ENSG00000289878,13
ENSG00000306232,13
TGDS,13
GPR180,13
RNA5SP36,13
LINC00391,13
RN7SL585P,13
SOX21-AS1,13
SOX21,13
BRD7P5,13
RPL21P112,13
LINC00557,13
ENSG00000287635,13
RNU6-62P,13
ABCC4,13
ENSG00000289887,13
ENSG00000297451,13
RNY3P8,13
RNY4P27,13
ENSG00000304941,13
ENSG00000304956,13
MEMO1P5,13
CLDN10,13
CLDN10-AS1,13
DZIP1,13
DNAJC3-DT,13
DNAJC3,13
MTND5P2,13
MTND6P18,13
MTCYBP3,13
ENSG00000276809,13
UGGT2,13
HMGN1P24,13
ENSG00000295607,13
HS6ST3,13
RN7SL164P,13
MIR4501,13
AMMECR1LP1,13
HSP90AB6P,13
ENSG00000309124,13
LINC00359,13
TULP3P1,13
ENSG00000272329,13
RN7SKP7,13
OXGR1,13
ENSG00000305075,13
ENSG00000303070,13
LINC00456,13
ENSG00000306786,13
ENSG00000306826,13
MBNL2,13
ENSG00000306806,13
ENSG00000286334,13
RNA5SP37,13
ENSG00000286416,13
ENSG00000294374,13
RAP2A,13
ENSG00000276573,13
ENSG00000276704,13
PSMA6P4,13
ENSG00000304344,13
ENSG00000226134,13
ENSG00000286544,13
RPL7AP61,13
ENSG00000304940,13
ENSG00000270725,13
IPO5,13
FTLP8,13
ENSG00000293659,13
ENSG00000297463,13
FARP1,13
RNF113B,13
RN7SKP8,13
MIR3170,13
ENSG00000269189,13
ENSG00000297447,13
ENSG00000269599,13
FARP1-AS1,13
STK24,13
ENSG00000271437,13
STK24-AS1,13
NUS1P4,13
CYCSP35,13
CALM2P4,13
RN7SL60P,13
SLC15A1,13
ENSG00000309062,13
DOCK9,13
DOCK9-AS1,13
ENSG00000275919,13
RPL7L1P12,13
RNU6-83P,13
DOCK9-DT,13
ENSG00000295247,13
RPS6P23,13
UBAC2-AS1,13
GAPDHP22,13
UBAC2,13
RN7SKP9,13
H2AZP3,13
GPR18,13
GPR183,13
MIR623,13
HMGB3P4,13
ENSG00000290577,13
CCR12P,13
LNCARGI,13
ENSG00000310111,13
TM9SF2,13
ENSG00000297158,13
LINC01232,13
LINC01039,13
CFL1P8,13
ENSG00000287746,13
ENSG00000307597,13
CLYBL,13
MIR4306,13
ENSG00000306530,13
CLYBL-AS2,13
CLYBL-AS1,13
ENSG00000306546,13
ENSG00000201245,13
ENSG00000286757,13
ENSG00000306478,13
ZIC5,13
ENSG00000297638,13
ENSG00000288060,13
ZIC2,13
ENSG00000300181,13
LINC00554,13
NDUFA12P1,13
PCCA-DT,13
ASNSP3,13
PCCA,13
RPL15P18,13
ENSG00000270632,13
ENSG00000287330,13
PCCA-AS1,13
ENSG00000302615,13
GGACT,13
ENSG00000224356,13
ENSG00000280169,13
RPS26P47,13
TMTC4,13
COX5BP6,13
ENSG00000289594,13
NALCN-AS1,13
ARF4P3,13
ENSG00000301818,13
LINC00411,13
ENSG00000302486,13
NALCN,13
ENSG00000309189,13
ITGBL1,13
FGF14,13
ENSG00000276012,13
RNU1-24P,13
HMGB3P7,13
MIR2681,13
LIPT1P1,13
RNY1P2,13
MIR4705,13
RPL39P29,13
FGF14-IT1,13
ENSG00000279702,13
FGF14-AS1,13
FGF14-AS2,13
ENSG00000303307,13
ENSG00000276957,13
LINC00555,13
TPP2,13
METTL21C,13
ENSG00000294624,13
ENSG00000294645,13
CCDC168,13
ENSG00000286312,13
TEX30,13
POGLUT2,13
BIVM,13
BIVM-ERCC5,13
ENSG00000305730,13
ERCC5,13
METTL21EP,13
ENSG00000272542,13
ENSG00000278445,13
SLC10A2,13
ENSG00000296764,13
ENSG00000285789,13
LINC01309,13
ATP6V1G1P7,13
ENSG00000302562,13
ENSG00000303811,13
ENSG00000304703,13
ENSG00000302629,13
ENSG00000287734,13
ENSG00000297523,13
ENSG00000309849,13
ENSG00000293803,13
ENSG00000297922,13
ENSG00000296305,13
ENSG00000304988,13
RPL7P45,13
ENSG00000305002,13
ENSG00000309518,13
ENSG00000295604,13
ENSG00000295623,13
ENSG00000297213,13
ENSG00000297198,13
ENSG00000308258,13
ENSG00000286929,13
DAOA-AS1,13
ENSG00000275968,13
ENSG00000275502,13
DAOA,13
ENSG00000308108,13
ENSG00000289454,13
ENSG00000280455,13
LINC00343,13
ENSG00000252550,13
ENSG00000299584,13
ENSG00000287923,13
ENSG00000298343,13
ENSG00000298325,13
RNA5SP38,13
ENSG00000286780,13
ENSG00000293703,13
ENSG00000293729,13
LINC00460,13
ENSG00000298145,13
ENSG00000298164,13
ENSG00000298177,13
