HGNC symbol	Chromosome/scaffold name
SLC12A6	15
ZNF367	9
LINC02295	14
KLK12	19
COMMD5P1	4
HIF1A-AS3	14
NSA2P7	9
HABP4	9
RPL21P44	4
MORF4L2P1	4
NAA80	3
TMEM114	16
FIP1L1	4
MTA1-DT	14
DHX32	10
CDC14B	9
AIDA	1
PERPP1	3
LINC01550	14
RN7SKP222	3
FGF12-AS1	3
CREBL2	12
NDRG4	16
KLK13	19
FGF12-AS2	3
FGF12-AS3	3
RPL21P136	12
RNU1-20P	3
GPR19	12
DNAJB11	3
RNU2-42P	10
APOLD1	12
FANK1	10
MIR613	12
STX8P1	12
DDX47	12
SLC39A11	17
BROX	1
TSEN2	3
LINC02691	14
GNG10P1	10
FANK1-AS1	10
RNA5SP328	10
LINC02960	14
ABRAXAS2	10
DNAJC10	2
NPM1P31	10
KLK14	19
CTBP2	10
SPDYE4	17
LINC02322	14
CTU1	19
USP36	17
SIGLEC9	19
MIR493HG	14
FRMD6-AS2	14
CLIC1P1	12
RPL12P33	12
FOXG1-AS1	14
ATP2A2	12
NDUFB1P2	1
SIGLEC7	19
RPL31P15	2
RNU6-1122P	2
NRIR	2
ERMAP	1
SPATA31C1	9
RSAD2	2
PLXNB1	3
PIGFP1	5
RNU4ATAC15P	9
OR10AC1	7
ZNF454	5
LINC02604	7
SPINK4	9
GIMAP5	7
KTN1-AS1	14
BAG1	9
LSM8	7
RNF144A	2
GRM6	5
RNLS	10
LRFN5-DT	14
SIGLEC20P	19
ACTA2-AS1	10
SIGLEC21P	19
ZNF879	5
CNPY1	7
CD33	19
SANBR	2
LINC02285	14
SNRPD2P1	10
RN7SKP143	10
ZNF354C	5
ZNF32-AS1	10
SPRING1P1	10
UQCRHP3	10
ELOCP30	10
HNRNPA3P1	10
ZNF691	1
TTYH3	7
CCNY	10
ADAMTS2	5
CHMP5	9
ATP6V1E1P1	1
ATP6V0CP4	1
RNU6-880P	1
IGLON5	19
RN7SL769P	12
PYM1	12
DISP1	1
TLN1	9
VSIG10L	19
PVRIG	7
PMEL	12
ETFB	19
SMIM10L3	7
RAC1	7
BNIP3P45	2
NMI	2
FAM193B	5
TAF15	17
CLDND2	19
HAUS4P1	1
GAPDHP58	1
HSD3B1	1
ACTN1-DT	14
NKG7	19
DICER1-AS1	14
DNAJC5B	8
GAPDHP32	1
HSD3BP3	1
GAPDHP27	1
TNFAIP6	2
GAPDHP33	1
GJD4	10
LINC00622	1
HSD3BP5	1
LIM2	19
FZD8	10
ZNF697	1
MIR4683	10
LINC02656	10
PRKCQ	10
MLXIPL	7
HMGCS2	1
MIR4773-2	2
MIR4773-1	2
RN7SL124P	2
TRPS1-AS1	8
LINC02328	14
BTF3P1	8
C19orf84	19
PTDSS1	8
NIFKP6	19
RIF1	2
LINC02316	14
SIGLEC10	19
ASGR2	17
REG4	1
ERBIN	5
PNN-AS1	14
LINC02320	14
LINC00239	14
LINC02300	14
ADGRD2	9
PFN1P9	1
NOTCH2P1	1
ADAM30	1
CDK2	12
PYY	17
CCDC51	3
NPM1P52	8
ADIRF	10
REXO1L9P	8
EPOP	17
RPL30P10	8
ODF2	9
PHGDH	1
TNFRSF11B	8
MIR4734	17
MLLT6	17
TMA7	3
TREX1	3
LINC00842	10
RPS26P6	8
FAM245B	10
SUMO2P18	8
NASPP1	8
SDCBPP2	8
MIR4726	17
CISD3	17
SNAI2	8
PFKFB4	3
TMEM106B	7
RNA5SP440	17
PCGF2	17
GLIPR1L1	12
RPS12P15	8
MTBP	8
EEF1AKMT2	10
CCDC88C-DT	14
GLIPR1L2	12
LINC02303	14
ELOCP3	10
CUX2P1	10
EIF2AP4	10
LINC02622	10
SGPL1	10
GLIPR1	12
ARHGAP5-AS1	14
RPL31P41	8
NRF1	7
RPSAP48	8
PSMB3	17
GLIPR1-AS1	12
LINC02323	14
KRR1	12
TMEM72	10
MTERF3	8
RN7SL446P	4
FBXW7	4
RASSF4	10
SIGLECL1	19
RNU6-866P	17
PIP4K2B	17
LINC01588	14
CWC25	17
RPS15AP36	19
TARM1	19
LILRB3	19
OR6C4	12
CYRIA	2
MIR4727	17
DEPP1	10
SPMAP1	17
H3P35	12
CHCHD3P2	12
REXO1L2P	8
KCNH6	17
BAG6	6
ZNF22	10
RNA5SP244	7
MIR182	7
MRPL13	8
MIR96	7
MIR183	7
DUXAP4	10
ERBB3	12
CEP164P1	10
RPS19P7	10
RSU1P2	10
UBE2H	7
ANKRD54P1	10
MIR3156-1	10
RNU6-1207P	10
CUBNP2	10
OR6D1P	10
OR13A1	10
ALOX5	10
MTND1P5	8
CCN3	8
NRBF2P4	8
SUMO2P20	8
TMEM74	8
FBXW7-AS1	4
FBXO32	8
MIR3140	4
MIR4453	4
RPS3AP18	4
KANSL3	2
TIGD4	4
SLC10A4	4
RNA5SP245	7
ZAR1	4
TRRAP	7
DCAF7	17
NFATC2IP	16
INSRR	1
FRYL	4
LILRA5	19
RNU6-441P	10
KIF20B	10
FER1L6-AS1	8
MRPS36P3	8
CDH13	16
RN7SL831P	1
RPL7P9	1
RN7SKP270	1
MATN2	8
LRRC47	1
VN1R104P	19
MIR6823	3
UCN2	3
LILRA4	19
TACO1	17
MIR711	3
TMEM89	3
ATXN7L3	17
RN7SL574P	1
SLC26A6	3
LAIR1	19
LINC02308	14
TRHDE	12
MIR8058	16
RN7SL134P	16
MIR3182	16
HSBP1	16
MTND5P42	10
MARK2P16	10
RBM20	10
KNOP1	16
YY1-DT	14
HEXIM2	17
OR6C7P	12
OR6C75	12
CCP110	16
TBCE	1
OR6C73P	12
PHC1P1	12
OR6C76	12
ASS1P14	12
ATE1OSP	10
OR6C69P	12
OR6C72P	12
OR6C6	12
SLC16A11	17
OR6C5P	12
ANP32D	12
C12orf54	12
SELENOOLP	10
TRIM8	10
DCAKD	17
FUT8-AS1	14
RPS10P20	12
LALBA	12
LINC02290	14
NEUROD4	12
OR9K2	12
OR9R1P	12
DUSP16	12
FER1L5	2
PMPCA	9
FBXO43	8
LINC01500	14
RAB18	10
TTYH1	19
SUMO2P19	8
MIR614	12
HEBP1	12
LINC01181	8
EEF1A1P37	8
NDUFS5P6	8
MTND1P7	8
H3P39	15
SLC28A2	15
LMAN2L	2
RNA5SP366	12
GARIN6	12
PRKAG1	12
LARP7P2	16
GPRC5B	16
LINC00639	14
PTK2B	8
RNU5E-3P	4
RN7SL253P	4
GALNT7	4
FBF1	17
IQCK	16
RNU6-953P	15
GATM	15
CNNM4	2
RNU6-1054P	4
CICP16	4
METTL14	4
MIR3127	2
WNT8B	10
LENG9	19
CNNM3	2
LINC03033	14
CDC42EP5	19
NDUFB8	10
MIR633	17
TRMT112P3	17
ZNF8	19
DNAJB6P8	17
SLC35G6	17
LINC00871	14
PARD6A	16
ZNF544	19
SPECC1	17
RRAGAP1-AS1	14
GLRB	4
ANKRD23	2
ENKD1	16
MIR6824	3
CELSR3	3
GAD2	10
AFG2B	15
PPP1R13B-DT	14
CDKN1B	12
C16orf86	16
ERP29	12
ANKRD39	2
MIR147B	15
SLC30A4	15
RNU6-582P	4
GFOD2	16
RNU6-1217P	4
CDK3	17
NUBPL-DT	14
SNORA41B	15
DPPA5P2	15
LINC02306	14
PDE5A	4
LINC02959	19
SEMA4C	2
KCNC3	19
BLOC1S6	15
GPR142	17
GALNT16-AS1	14
EPN2	17
NPIPB6	16
NAA25	12
LINC01551	14
MIR4793	3
NCKIPSD	3
NR1H2	19
CIITA	16
LINC02281	14
LINC02282	14
POLR2J3	7
YME1L1	10
TOMM20L-DT	14
PSMA3-AS1	14
RAMP1	2
OTX2P1	9
PCSK5	9
MOGAT1	2
RRAS2P2	2
ATG12P2	2
ACSL3-AS1	2
SQOR	15
ACSL3	2
UPK3BL2	7
MIR3657	12
MEG8	14
TRAFD1	12
IP6K2	3
POLR2J2	7
ADCYAP1R1	7
ITGB1	10
SLC35G3	17
RUNDC1	17
RBM22P5	9
RFK	9
EFCAB5	17
HAUS3	4
MIR6861	12
RN7SKP71	12
RPL7AP60	12
AHCYP7	15
H3P32	9
HECTD4	12
TRBV20OR9-2	9
SLC1A1	9
USP8	15
RBM25-AS1	14
ZNF518B	4
OR11A1	6
FRMD1	6
CRACD	4
ATP6V1C1	8
SPIB	19
LINC00640	14
COL7A1	3
LINC01220	14
RNU6-1075P	10
PTER	10
PLPP6	9
TNS3	7
LINC00519	14
TANC2	17
CDC37L1	9
FLRT2-AS1	14
RPS21P1	1
MTCYBP14	1
MTND6P14	1
MTND5P19	1
MTND4P10	1
MTND4LP21	1
MTND3P8	1
MTCO3P46	1
LINC00911	14
RNU2-18P	10
C1QL3	10
DENND4B	1
MYBPC2	19
LINC02286	14
SRGN	10
AK3	9
SRP72	4
C1RL	12
RIPOR1	16
NCALD	8
KRT18P26	2
LINC01629	14
JMJD1C-AS1	10
JMJD1C-AS2	10
LOXL3	2
LINC00645	14
CCDC57	17
GARIN5A	19
IQSEC3P1	12
FGF6	12
PRMT5-AS1	14
DDIT3	12
LINC00701	10
SIPA1L1-AS1	14
JAKMIP3-AS1	10
ECM1P1	9
KLF4P1	9
CCR6	6
CRTC2	1
C5	9
C10orf55	10
LINC02277	14
EMC10	19
RAB44	6
LINC01515	10
ANAPC7	12
GPR166P	6
SEPTIN7	7
PPIL1	6
SLC25A11	17
C6orf89	6
ARF1P3	8
ANXA13	8
RNASE2CP	14
RNA5SP395	15
ZSCAN1	19
USP50	15
HNRNPDLP4	19
RNF167	17
LINC01269	14
ZNF135	19
ZNF25-DT	10
MIR6737	1
SLIT1-AS1	10
PI16	6
SREK1	5
TRPM7	15
LINC00648	14
TMEM132C	12
LINC00837	10
RB1CC1	8
COX6A1P2	6
BIN2P1	4
CREB3L4	1
ATG101	12
MTCH1	6
RN7SL526P	19
HNRNPD	4
ZSCAN18	19
TOR1BP1	2
TVP23BP2	2
GOLGA7B-DT	10
CLEC12B	12
FAM181A-AS1	14
IDI2-AS1	10
OXA1L-DT	14
LINC02332	14
DCTN1	2
TAFA2	12
LINC02660	10
DIO2-AS1	14
PFN1	17
ZNF329	19
LINC02292	14
LINC02065	5
RN7SKP157	5
KIF2A	5
ENO3	17
INTS4P2	7
SLEAR	8
B3GNT8	19
ZNF503-AS2	10
SLCO1A2	12
SAMD4A-AS1	14
ZNF733P	7
TCAF2P1	7
RPL36	19
RPL29P18	8
MOXD2P	7
MKRN2	3
PES1P2	9
RPL3P11	9
ATP5PDP3	9
CPA6	8
LINC01467	14
OR9A3P	7
OR9N1P	7
OR10AH1P	7
CTCF	16
STAG3L5P	7
PIM1	6
NFIB	9
ADIRF-AS1	10
GTF2IP7	7
RASA4CP	7
RN7SL354P	15
RPL32P30	15
OR6W1P	7
MIR549A	15
SLC23A4P	7
ZMAT3	3
MESD	15
JTB	1
TMEM217	6
OR2A3P	7
OR2A20P	7
OR2A9P	7
MICOS13	19
NSUN5P2	7
CYCSP23	8
STAG3L3	7
MIR4514	15
ODF1	8
LINC02681	10
CFAP161	15
LINC02636	10
RPL17P31	8
NDUFA5P2	8
BACH2	6
RPS10P16	8
STAG3L2	7
MED30	8
PIK3CA	3
ANP32BP3	15
HSD11B1L	19
SLC28A1	15
MAP3K9-DT	14
PLCE1-AS2	10
PAPOLA-DT	14
LINC03084	8
PTCSC3	14
PLEKHG7	12
RPS20P20	8
MEG9	14
RAB13	1
FKBP6P2	7
RDH10	8
PMS2CL	7
PITPNM2	12
GTF2IRD2P1	7
MTCO1P4	8
PDCL3P2	8
SPAG7	17
RPL30P16	8
CCT6P3	7
H2AZP2	8
TRERF1	6
RNF19A	8
GTF2IP1	7
RPS27	1
POLR2J4	7
NUPR2P1	7
IGBP1P4	4
STAG3L1	7
HNRNPDL	4
CAMTA2	17
RNU6-179P	1
RPS7P2	1
SPDYE7P	7
MIR5698	1
C1orf52	1
GTF2A1-AS1	14
FKBP9P1	7
ZNF890P	7
HLFP1	6
PMS2P3	7
VNN1	6
TMEM52B	12
SNHG10	14
TRMT10BP1	8
ZNF815P	7
CCNG1P1	6
RANBP10	16
VNN2	6
ZNF767P	7
RAB2A	8
DPY19L2P4	7
FAM185BP	7
PLEKHG6	12
CCT6P1	7
ARPC4	3
RNU6-339P	15
RNU6-796P	15
DPY19L2P1	7
CEP104	1
RABGEF1P1	7
DPY19L2P2	7
UBE3A	15
RP9P	7
LINC02298	14
NSUN5P1	7
HAVCR1	5
SBDSP1	7
PRXL2AP2	8
STAG3L4	7
PMS2P4	7
PMS2P1	7
PIGX	3
STK3	8
GTF2IRD1P1	7
SEPTIN7P2	7
TSNAXIP1	16
SLC41A2	12
GTF2IP13	7
DPY19L2P3	7
PUS7	7
LINC00523	14
LINC02654	10
PWP1	12
SUV39H2-DT	10
TXNRD3	3
MEG3	14
LINC00703	10
TTC23L	5
MIR6864	17
MIR6865	17
KIF1C	17
KLKB1	4
BRAF	7
LINC00709	10
RBM11P1	6
C6orf132	6
ZNF503-AS1	10
ATP6V0D2	8
RPL17P38	12
PDCL3P5	6
PRDM4	12
ARL4AP5	6
RNU6-302P	6
CLIC1	6
NACAP10	8
PPIAP86	8
SOD1P3	8
TRAPPC2P2	8
ATP5PFP3	8
PGAM1P13	8
HTR1F	3
TOX	8
SLC52A1	17
ABHD14B	3
SLC25A5P6	4
SLC25A31	4
PRDM4-AS1	12
ASAP1	8
ASCL4	12
TMEM132B	12
ZFP3	17
SKIC3	5
USP6	17
HSPA4L	4
LINC02642	10
SEPTIN7P7	9
ANKS6	9
PCBP2	12
LINC02651	10
LINC02666	10
LINC02639	10
LNCAROD	10
TLR9	3
RFC4	3
DFFB	1
LONP1	19
GALNT12	9
LINC01518	10
PLEKHG1	6
HLA-B	6
C3orf80	3
LINC02643	10
OR5K1	3
NME2P3	9
ADIPINT	9
OR13Z1P	1
STAC	3
CENPP	9
LINC00838	10
OR13Z2P	1
OR13Z3P	1
NEBL-AS1	10
MANCR	10
RPL21P53	4
ACP6	1
OR1N1	9
OR1N2	9
PLK4	4
OR1L4	9
OR1L6	9
SKA2P1	9
OR5C1	9
INCA1	17
OBP2B	9
BHLHE22	8
MAL2	8
CACNA2D1	7
COX20P2	2
CENPT	16
SNORA70F	2
RNA5SP110	2
CELF2-DT	10
NDUFB9P3	8
KCNB2	8
ADAMTSL2	9
BTF3P12	8
RNF213-AS1	17
TTC21B	2
FAM91A1	8
LINC00705	10
ENDOV	17
TMEM207	3
ALPK3	15
RN7SL654P	1
LINC02670	10
PLSCR5	3
C1orf21	1
LINC03046	10
CATSPERD	19
RPL29P6	1
RPL13AP10	1
AVEN	15
NR1I2	3
MRPL57P1	1
SFTA1P	10
RNU6-583P	4
HSPA6	1
CHRM5	15
RPS23P10	1
PRR22	19
RPS23P9	1
MFSD8	4
PROK1	1
DUS3L	19
FAM227B	15
SARDH	9
LINC02881	10
TMCC1P1	8
KCNA10	1
NRBF2P3	1
LINC02623	10
OR11I1P	1
KCNA2	1
SLA	8
CACNA2D1-AS1	7
LINC02633	10
MTHFD2P5	7
CALD1	7
KNG1	3
VIM-AS1	10
RN7SL148P	1
MIR555	1
RNU6-106P	1
PCBP2-OT1	12
ASH1L-IT1	1
DTWD1	15
RNU6-1297P	1
MAP3K12	12
NRTN	19
POU5F1P4	1
MIR4730	17
DAP3P1	1
NPTX1	17
MRPS10P2	3
LINC00863	10
EGOT	3
SEMA3G	3
VMAC	19
RPL32P31	17
RPL31P7	17
FDPS	1
ATCAY	19
CCDC40	17
TNNC1	3
ATF7-NPFF	12
MIR422A	15
ZNF22-AS1	10
ATF7	12
SNX1	15
NISCH	3
THAP11	16
FLACC1	2
EDC4	16
MIR2277	5
NPM1P27	5
POU5F2	5
NR2F1	5
RN7SL202P	19
DAPK3	19
MIR1268B	17
EIF4A3	17
ZNF354A	5
MIA2-AS1	14
RNA5SP438	17
LINC02321	14
CCL7	17
TRAK2	2
VAV2	9
LINC02916	10
CCL11	17
ATP5MC2	12
CCL8	17
MIR3663HG	10
ZNF354B	5
RPS26P35	8
PTCSC1	8
CCL13	17
LINC02305	14
PREX2	8
MIR637	19
EEF2	19
SNX22	15
CCL1	17
RNU1-39P	5
TLX1NB	10
DNAH1	3
AMACR	5
CCL2	17
RPL31P51	12
PLCE1-AS1	10
RASSF9	12
LINC01147	14
TSPAN10	17
NTS	12
GPSM2	1
STRADB	2
C10orf71-AS1	10
TBC1D28	17
CSNK1G1	15
MGAT4C	12
NRN1L	16
DHRS4-AS1	14
EMX2OS	10
PSKH1	16
SNORD37	19
PIAS4	19
PHB1	17
CTRL	16
FGD4	12
CALU	7
LINC00865	10
SCYL2P1	2
C2CD6	2
WDR5	9
ANXA6	5
COLEC10	8
SERINC1	6
ZBTB7A	19
LINC01375	10
RPL36AP31	8
CARS1P2	8
PSMB10	16
OR51A9P	11
PKIB	6
OR51E2	11
FBXO34-AS1	14
MAP2K2	19
RNU6ATAC	9
OR10G4	11
CNTNAP3C	9
TBC1D31	8
TSG101	11
RN7SL462P	9
PTPN23	3
IPPK	9
LINC01164	10
CREB3L3	19
MTCO2P16	2
MTATP6P16	2
G6PC3	17
MTCO3P16	2
MTND3P16	2
MTND4LP16	2
MTND4P29	2
MTND5P31	2
ENO1P4	2
ARMC12	6
CHUK-DT	10
MPP4	2
LCAT	16
TESK1	9
PAXBP1P1	7
HTR5A	7
DPP6	7
ZNF594	17
SCIMP	17
CMPK1P1	6
CLPSL2	6
DPEP3	16
YWHABP2	11
SPMIP3P1	3
CLPSL1	6
ELP6	3
UEVLD	11
CLPS	6
WDR31	9
TNRC6C	17
LINC01264	10
SIRT6	19
LHFPL5	6
DPEP2	16
RN7SKP247	1
DYNLT4	1
RNU1-114P	1
SRPK1	6
RNVU1-17	1
RNVU1-23	1
RNVU1-18	1
FAM91A3P	1
RNU1-143P	1
IGKV1OR1-1	1
C10orf95-AS1	10
GPR107	9
LINC00644	14
KCNK2	1
LINC02325	14
ZNF232	17
LINC02870	10
RN7SL870P	3
BRI3P2	12
CSPG5	3
IRAG2	12
LINC01303	14
LINC00845	10
PRKCH-AS1	14
TEX14	17
DUS2	16
PCLAF	15
HIGD2AP2	3
SLC6A19	5
RPL15P6	3
LILRA2P1	3
RPS12P7	3
MTAPP1	3
RFKP6	3
RSRC1	3
TRIP4	15
FLVCR2-AS1	14
SLC18A2-AS1	10
LINC02299	14
SLC6A18	5
SYNPO2L-AS1	10
LINC02279	14
RPL15P8	4
FOSL1P1	4
LINC00710	10
SPTY2D1	11
PGRMC2	4
TERT	5
ZFPM2	8
RO60	1
GAPDHP61	15
SRSF3P1	11
KIF26A-DT	14
CDKN1C	11
LINC02301	14
TTF1	9
RNU6-651P	2
RPS2P16	2
LARP1B	4
CDK15	2
HMGB2P1	19
ZKSCAN3	6
MIDN	19
ALKBH3	11
CHN2-AS1	7
NANOGP4	7
LRCH4	7
DUSP22	6
CFAP77	9
CIRBP	19
RPSAP74	8
OTX2-AS1	14
IMPDH1P6	8
LINC01299	8
RN7SL796P	15
LINC02655	10
RN7SL628P	15
MIDEAS-AS1	14
RN7SL82P	15
FDPSP4	15
RNU5D-2P	9
SDC2	8
BARHL1	9
LINC02293	14
UBR1	15
RNU1-108P	17
RNU1-52P	17
RNVU1-34	17
LINC02324	14
RNU6-518P	17
TWF1P1	17
CRYBA1	17
AGPAT2	9
HSPA2-AS1	14
NPHP3	3
NUFIP2	17
LINC02318	14
MIR4457	5
CLPTM1L	5
SEC14L1P1	11
ACCSL	11
RPL35AP35	17
G2E3-AS1	14
MYL4	17
UBE2V1P11	2
RNU6-440P	2
SRPK2	7
TMEM245	9
TTC7B-AS1	14
NPFF	12
RPS15AP32	12
CFAP73	12
ACCS	11
KARS1P3	16
LINC00642	14
DDX54	12
DPEP2NB	16
ITGB3	17
PKHD1L1	8
NPIPA2	16
PLA2G10EP	16
ALS2	2
SYT6	1
EPB41L4B	9
NOMO1	16
DHX30	3
IRF4	6
RPS3AP47	15
TMEM62	15
LINC02317	14
PAPLN-AS1	14
SYPL1	7
NUMB	14
ALX4	11
LINC01519	10
KCNMA1-AS2	10
RNU7-186P	17
LINC00867	10
EFCAB13	17
EXT2	11
MIR7106	12
RITA1	12
IFNGR1	6
SPCS2P1	15
MTND2P11	9
TSACC	1
CFAP58-DT	10
ANKRD18A	9
IQCD	12
CCNDBP1	15
RPL6P21	7
EEF1A1P26	7
PMPCB	7
DTX1	12
LINC01511	5
RNU6-1336P	4
RPL9P16	4
CBR4	4
MTCO2P32	5
MIR6075	5
CDH12P1	5
TFCP2	12
SERF1A	5
LINC02667	10
GRHL2	8
DNMBP-AS1	10
CFAP57	1
MIR3179-1	16
RMRP	9
ZFPM1	16
MIR1226	3
VPS26BP1	3
RPS27P30	3
RN7SL664P	3
PTCH1	9
RPL17P16	3
SEBOX	17
CDC25A	3
SLC16A12-AS1	10
RNU6-853P	4
POR	7
RNY4P17	4
RSKR	17
LINC02672	10
PALLD	4
SMN1	5
MIR5189	16
ZFPM1-AS1	16
LINC00700	10
RIMS1	6
ZC3H18	16
IFT57P1	12
KRT8P4	8
RNU4-54P	12
RNA5SP355	12
RPL29P27	12
LACTB2	8
CCDC91	12
ITM2BP1	17
LINC02647	10
LINC00601	10
LGALS9	17
RPL32P4	8
TRAM1	8
ADD3-AS1	10
EBNA1BP2	1
IL17C	16
CYBA	16
OLMALINC	10
SNRPFP4	3
RNU7-128P	3
NDUFB1P1	3
WARS2	1
MIR4443	3
CAMP	3
ATP5PDP1	15
ZNF589	3
TGM7	15
LY6D	8
PACC1	1
OR6C3	12
KRT3	12
LCMT2	15
NCOA2	8
MIR7973-2	15
MIR7973-1	15
KRT4	12
CALML3-AS1	10
MRPS18AP1	3
PDLIM3	4
DMXL2	15
HEATR4	14
TNKS2-DT	10
FAM76A	1
NME6	3
KRT79	12
NAIP	5
MVD	16
DUSP5-DT	10
FAM111A	11
KRT78	12
LINC01297	14
RPL7P41	12
KRT18	12
RPL27A	11
TXNDC16	14
TG	8
KRT8	12
ITPRIP-AS1	10
SNAI3	16
LINC02662	10
GLRX2	1
RNF166	16
SLC4A4	4
SNORA3A	11
SNORA3B	11
MMP3	11
FCF1P2	3
MIR2115	3
FBXW12	3
CPDP1	17
LGALS9DP	17
LINC02944	10
LYRM9	17
GTF2H2	5
CTU2	16
LINC02645	10
GPR137C	14
MMP12	11
BOLA3P1	11
RNU7-159P	11
NOS2	17
RPL21P96	11
DCUN1D5	11
ERO1A	14
TNFRSF25	1
RN7SL321P	3
MACORIS	10
ATRIP	3
LINC02658	10
PRKAR2B	7
OR6C74	12
LINC03036	10
ABCC9	12
NRG3-AS1	10
LINC00836	10
MTCO3P15	11
MTATP6P15	11
MTCO2P15	11
MTCO1P15	11
SPDYE14	7
MTND2P26	11
PHTF2	7
MTND1P36	11
PANK1-AS1	10
LARP4B-DT	10
PSMC6	14
DYNC2H1	11
SCG3	15
SBSPON	8
FAM53B-AS1	10
MIR4722	16
HSALR1	16
GML	8
RN7SL274P	16
CASC2	10
BFAR	16
TMX1P2	8
H2AZP7	8
LYSMD2	15
LYPD2	8
HISLA	14
SLURP2	8
PLXNA1	3
FBXL22	15
CYP11B2	8
PIAS1	15
RNU7-125P	16
PLA2G10	16
ZNHIT1P1	8
RSPO2	8
NPIPA3	16
ENTPD1-AS1	10
RNA5SP437	17
WDR45BP1	17
ARGFXP2	17
AOPEP	9
RPL21P78	8
LINC02887	17
RPL6P9	3
SLURP1	8
RNA5SP143	3
RPS4XP1	12
SCGB1C2	17
TCHP	12
DOC2B	17
PLS1	3
ADCY8	8
CARMIL2	16
RPH3AL	17
ZCCHC9	5
PARP16	15
ANKRD13A	12
DET1	15
SPATA6L	9
RAPGEF2	4
LYNX1	8
RNF111	15
CORO1A	16
ACOT12	5
GRM8	7
NEURL1-AS1	10
LYNX1-SLURP2	8
LINC02669	10
ZHX2	8
RN7SKP25	3
RNU7-47P	3
PCOLCE2	3
IFT81	12
CIRBP-AS1	19
MAPK6P1	8
FAM174C	19
RPL7	8
KLF1	19
SSBP2	5
LINC02649	10
OR7E106P	14
NFIX	19
LRRC37B	17
RCOR3	1
ADARB2-AS1	10
FAM74A6	9
FAM74A4	9
RPL12P25	9
DDX18P1	14
MIR592	7
GRM8-AS1	7
PTENP1	9
FBXL13	7
GAS2L1P2	9
MAP1LC3BP1	9
PPIAP4	14
CPQ	8
SEC23A-AS1	14
RPL12P7	14
RPL8P3	3
LRRC49	15
PAQR9	3
GXYLT1P4	9
LINC02935	10
ATP5MC1P1	14
ELK2BP	14
RAD23BP1	3
RNU6-138P	3
UBA5	3
TOPORSLP	9
CUTALP	9
TMEM154	4
TMEM26-AS1	10
PHF2	9
PRRT4	7
RPL3P4	14
NSA2P6	4
DERL1	8
CHN2	7
OR7E94P	4
GUCY2C	12
JAKMIP1-DT	4
GRAMD4P4	14
PPBPP2	4
GTF2IP12	4
COL15A1	9
SEPTIN7P14	4
ZNF276	16
PTBP1P	14
OR1G1	17
PTDSS2	11
TRPV1	17
C10orf67-AS1	10
CFAP276	1
OR5H8	3
OR11H12	14
MTMR14	3
LINC02314	14
H2AJ	12
ANK2	4
WBP11	12
DDHD1-DT	14
APIP	11
HPS1-AS1	10
POGK	1
C9orf152	9
TXN	9
MTFR1	8
AGPS	2
CDT1	16
C12orf60	12
LINC02313	14
SMCO3	12
MGP	12
LINC02288	14
TXNDC8	9
PAQR6	1
ERP27	12
DGKI	7
PDHX	11
ST8SIA6-AS1	10
ARHGDIB	12
LINC00609	14
LINC01553	10
APRT	16
RNU6-1039P	9
MIR4665	9
RANBP6	9
LINC02650	10
LINC02675	10
OR1B1	9
DNAJC9-AS1	10
STXBP1	9
PCNX4-DT	14
PLIN1	15
KNOP1P5	8
PDE6H	12
GALNS	16
OR10P1	12
ATF7IP	12
ZC3H11C	6
RPS27P29	19
CSMD3	8
LINC02646	10
GCLC	6
VN1R93P	19
ZNF681	19
PEX11A	15
SYT13	11
CREB3L2	7
RNU6-936P	2
CENPO	2
TNFAIP2	14
BNIP3P39	19
RPL36AP43	15
LINC02674	10
PIDD1	11
TYMSP2	19
ZBTB32	19
JMJD7	15
OR5AH1P	19
PEG3	19
LINC00605	14
DNAJC27	2
JMJD7-PLA2G4B	15
RGL1	1
MYL10	7
SGMS1-AS1	10
POU5F1P7	3
OR5H1	3
OR5H14	3
CBFA2T3	16
OR5H4P	3
OR5H6	3
EIF5-DT	14
LINC01475	10
RPS13P5	2
POLR1F	7
LINC00677	14
RN7SL856P	2
SUCLA2P3	2
MIR3146	7
TMEM196	7
ADCY3	2
BRPF1	3
BUD23	7
PLBD1	12
CSGALNACT2-DT	10
SORCS3-AS1	10
LINC00839	10
BACE1	11
CTNS	17
SPTBN5	15
RN7SKP134	12
MIR4700	12
ACADS	12
KILH	6
SKP1	5
CPA1	7
KLHL31	6
PSMB8	6
TRAPPC2L	16
KCNC4	1
SPPL3	12
SFT2D3	2
LINC03029	10
CNOT4	7
RNY4P7	2
ZFP91P1	2
POLR2D	2
SYT15-AS1	10
SHPK	17
RNU6-395P	2
RPS26P19	2
CTNS-AS1	17
ARF1P2	12
TAX1BP3	17
MEAF6	1
CABP1	12
SLC25A28-DT	10
SAP130	2
P2RX5-TAX1BP3	17
RNA5SP393	15
CALHM5	6
MIR4310	15
CALHM4	6
EIF3J	15
RPL21P125	17
TCERG1L-AS1	10
EMC6	17
P2RX5	17
HSPA12A-AS1	10
RWDD1	6
FANCA	16
LINC03068	10
RNU6-1097P	7
RPL36AP27	7
NPC1L1	7
KMT2D	12
ZDHHC11B	5
CD276	15
LARS2	3
SCGB3A1	5
THEM6	8
PPT1	1
ZEB1-AS1	10
PSD4	2
FLT4	5
BAALC	8
LINC02930	10
RSPH4A	6
SNTB1	8
WDR11-DT	10
ZUP1	6
KPNA5	6
RPL36AP44	15
DDX56	7
